x-axis,2
second,Volt
-0.471875066063,2.16457
-0.470875066063,2.18869
-0.469875066063,2.20477
-0.468875066063,2.21281
-0.467875066063,2.21281
-0.466875066063,2.22085
-0.465875066063,2.21281
-0.464875066063,2.21281
-0.463875066063,2.19673
-0.462875066063,2.18869
-0.461875066063,2.17261
-0.460875066063,2.14849
-0.459875066063,2.12437
-0.458875066063,2.10025
-0.457875066063,2.07613
-0.456875066063,2.05201
-0.455875066063,2.01985
-0.454875066063,1.99573
-0.453875066063,1.96357
-0.452875066063,1.93945
-0.451875066063,1.90729
-0.450875066063,1.88317
-0.449875066063,1.851
-0.448875066063,1.81884
-0.447875066063,1.79472
-0.446875066063,1.7706
-0.445875066063,1.74648
-0.444875066063,1.71432
-0.443875066063,1.69824
-0.442875066063,1.66608
-0.441875066063,1.65
-0.440875066063,1.62588
-0.439875066063,1.60176
-0.438875066063,1.57764
-0.437875066063,1.56156
-0.436875066063,1.53744
-0.435875066063,1.5294
-0.434875066063,1.50528
-0.433875066063,1.4892
-0.432875066063,1.47312
-0.431875066063,1.46508
-0.430875066063,1.44899
-0.429875066063,1.44095
-0.428875066063,1.43291
-0.427875066063,1.42487
-0.426875066063,1.41683
-0.425875066063,1.41683
-0.424875066063,1.40879
-0.423875066063,1.40879
-0.422875066063,1.40879
-0.421875066063,1.40879
-0.420875066063,1.40879
-0.419875066063,1.41683
-0.418875066063,1.41683
-0.417875066063,1.42487
-0.416875066063,1.44095
-0.415875066063,1.44899
-0.414875066063,1.45704
-0.413875066063,1.48116
-0.412875066063,1.49724
-0.411875066063,1.51332
-0.410875066063,1.5294
-0.409875066063,1.54548
-0.408875066063,1.57764
-0.407875066063,1.60176
-0.406875066063,1.63392
-0.405875066063,1.65804
-0.404875066063,1.69824
-0.403875066063,1.72236
-0.402875066063,1.75452
-0.401875066063,1.78668
-0.400875066063,1.81884
-0.399875066063,1.84296
-0.398875066063,1.87513
-0.397875066063,1.91533
-0.396875066063,1.94749
-0.395875066063,1.97965
-0.394875066063,2.01181
-0.393875066063,2.04397
-0.392875066063,2.06809
-0.391875066063,2.09221
-0.390875066063,2.11633
-0.389875066063,2.14849
-0.388875066063,2.16457
-0.387875066063,2.18869
-0.386875066063,2.19673
-0.385875066063,2.20477
-0.384875066063,2.22085
-0.383875066063,2.22085
-0.382875066063,2.21281
-0.381875066063,2.20477
-0.380875066063,2.19673
-0.379875066063,2.18869
-0.378875066063,2.16457
-0.377875066063,2.14849
-0.376875066063,2.12437
-0.375875066063,2.10025
-0.374875066063,2.07613
-0.373875066063,2.05201
-0.372875066063,2.01985
-0.371875066063,1.98769
-0.370875066063,1.96357
-0.369875066063,1.93945
-0.368875066063,1.90729
-0.367875066063,1.88317
-0.366875066063,1.851
-0.365875066063,1.81884
-0.364875066063,1.79472
-0.363875066063,1.7706
-0.362875066063,1.73844
-0.361875066063,1.72236
-0.360875066063,1.69824
-0.359875066063,1.67412
-0.358875066063,1.65
-0.357875066063,1.62588
-0.356875066063,1.6098
-0.355875066063,1.57764
-0.354875066063,1.56156
-0.353875066063,1.53744
-0.352875066063,1.5294
-0.351875066063,1.50528
-0.350875066063,1.4892
-0.349875066063,1.48116
-0.348875066063,1.46508
-0.347875066063,1.44899
-0.346875066063,1.44095
-0.345875066063,1.42487
-0.344875066063,1.42487
-0.343875066063,1.41683
-0.342875066063,1.41683
-0.341875066063,1.40879
-0.340875066063,1.40075
-0.339875066063,1.40879
-0.338875066063,1.40075
-0.337875066063,1.40879
-0.336875066063,1.40879
-0.335875066063,1.41683
-0.334875066063,1.42487
-0.333875066063,1.43291
-0.332875066063,1.44095
-0.331875066063,1.44899
-0.330875066063,1.47312
-0.329875066063,1.4892
-0.328875066063,1.50528
-0.327875066063,1.52136
-0.326875066063,1.54548
-0.325875066063,1.57764
-0.324875066063,1.60176
-0.323875066063,1.63392
-0.322875066063,1.66608
-0.321875066063,1.68216
-0.320875066063,1.71432
-0.319875066063,1.74648
-0.318875066063,1.78668
-0.317875066063,1.8108
-0.316875066063,1.851
-0.315875066063,1.87513
-0.314875066063,1.90729
-0.313875066063,1.93945
-0.312875066063,1.97965
-0.311875066063,2.00377
-0.310875066063,2.03593
-0.309875066063,2.06809
-0.308875066063,2.09221
-0.307875066063,2.11633
-0.306875066063,2.14045
-0.305875066063,2.16457
-0.304875066063,2.18065
-0.303875066063,2.19673
-0.302875066063,2.20477
-0.301875066063,2.21281
-0.300875066063,2.22085
-0.299875066063,2.21281
-0.298875066063,2.20477
-0.297875066063,2.19673
-0.296875066063,2.18065
-0.295875066063,2.16457
-0.294875066063,2.14849
-0.293875066063,2.12437
-0.292875066063,2.10025
-0.291875066063,2.06809
-0.290875066063,2.04397
-0.289875066063,2.01985
-0.288875066063,1.98769
-0.287875066063,1.96357
-0.286875066063,1.93945
-0.285875066063,1.90729
-0.284875066063,1.87513
