x-axis,1
second,Volt
-0.166250063721,-0.029
-0.166230063721,0.0176332
-0.166210063721,-0.029
-0.166190063721,0.0176332
-0.166170063721,0.0176332
-0.166150063721,-0.029
-0.166130063721,0.0176332
-0.166110063721,0.0176332
-0.166090063721,0.0176332
-0.166070063721,-0.029
-0.166050063721,0.0176332
-0.166030063721,-0.029
-0.166010063721,0.0176332
-0.165990063721,-0.029
-0.165970063721,-0.029
-0.165950063721,-0.029
-0.165930063721,0.0176332
-0.165910063721,-0.029
-0.165890063721,0.0176332
-0.165870063721,0.0176332
-0.165850063721,-0.448698
-0.165830063721,0.0176332
-0.165810063721,-0.029
-0.165790063721,0.0176332
-0.165770063721,0.0176332
-0.165750063721,-0.029
-0.165730063721,-0.0756332
-0.165710063721,0.0176332
-0.165690063721,0.0176332
-0.165670063721,-0.029
-0.165650063721,0.0176332
-0.165630063721,0.0176332
-0.165610063721,0.0176332
-0.165590063721,0.0176332
-0.165570063721,-0.029
-0.165550063721,0.0176332
-0.165530063721,0.0176332
-0.165510063721,-0.029
-0.165490063721,0.0176332
-0.165470063721,-0.029
-0.165450063721,0.0176332
-0.165430063721,-0.029
-0.165410063721,0.0176332
-0.165390063721,0.0176332
-0.165370063721,0.0176332
-0.165350063721,0.0176332
-0.165330063721,0.0176332
-0.165310063721,0.0176332
-0.165290063721,-0.029
-0.165270063721,0.0176332
-0.165250063721,0.0176332
-0.165230063721,-0.029
-0.165210063721,0.0176332
-0.165190063721,-0.029
-0.165170063721,-0.029
-0.165150063721,0.0176332
-0.165130063721,0.0176332
-0.165110063721,0.0176332
-0.165090063721,0.0176332
-0.165070063721,0.0176332
-0.165050063721,-0.029
-0.165030063721,-0.029
-0.165010063721,0.0176332
-0.164990063721,0.0176332
-0.164970063721,-0.029
-0.164950063721,-0.029
-0.164930063721,-0.029
-0.164910063721,-0.029
-0.164890063721,0.0176332
-0.164870063721,-0.262166
-0.164850063721,0.0642663
-0.164830063721,0.0176332
-0.164810063721,0.0176332
-0.164790063721,0.0176332
-0.164770063721,-0.029
-0.164750063721,0.0642663
-0.164730063721,0.0176332
-0.164710063721,-0.029
-0.164690063721,-0.029
-0.164670063721,-0.029
-0.164650063721,0.0176332
-0.164630063721,-0.029
-0.164610063721,-0.029
-0.164590063721,-0.029
-0.164570063721,0.0176332
-0.164550063721,-0.029
-0.164530063721,0.0176332
-0.164510063721,0.0176332
-0.164490063721,-0.029
-0.164470063721,-0.029
-0.164450063721,-0.029
-0.164430063721,-0.029
-0.164410063721,-0.029
-0.164390063721,0.0176332
-0.164370063721,0.0176332
-0.164350063721,-0.029
-0.164330063721,-0.029
-0.164310063721,0.0176332
-0.164290063721,0.0176332
-0.164270063721,0.0176332
-0.164250063721,-0.029
-0.164230063721,0.0176332
-0.164210063721,-0.029
-0.164190063721,0.0176332
-0.164170063721,-0.029
-0.164150063721,0.0176332
-0.164130063721,0.0176332
-0.164110063721,0.0176332
-0.164090063721,0.0176332
-0.164070063721,-0.029
-0.164050063721,0.0176332
-0.164030063721,-0.029
-0.164010063721,0.0176332
-0.163990063721,0.0176332
-0.163970063721,0.0176332
-0.163950063721,0.0176332
-0.163930063721,0.0176332
-0.163910063721,0.577231
-0.163890063721,0.204166
-0.163870063721,0.0642663
-0.163850063721,-0.029
-0.163830063721,0.0176332
-0.163810063721,-0.029
-0.163790063721,0.0642663
-0.163770063721,-0.029
-0.163750063721,0.0176332
-0.163730063721,-0.029
-0.163710063721,0.0176332
-0.163690063721,0.0176332
-0.163670063721,0.0176332
-0.163650063721,0.0176332
-0.163630063721,-0.029
-0.163610063721,0.0176332
-0.163590063721,-0.029
-0.163570063721,-0.029
-0.163550063721,-0.029
-0.163530063721,-0.029
-0.163510063721,-0.029
-0.163490063721,-0.029
-0.163470063721,0.0176332
-0.163450063721,0.0176332
-0.163430063721,0.0176332
-0.163410063721,-0.029
-0.163390063721,-0.029
-0.163370063721,0.0176332
-0.163350063721,0.0176332
-0.163330063721,0.0176332
-0.163310063721,0.0176332
-0.163290063721,-0.029
-0.163270063721,0.0176332
-0.163250063721,0.0176332
-0.163230063721,0.0176332
-0.163210063721,0.0176332
-0.163190063721,0.0176332
-0.163170063721,-0.029
-0.163150063721,0.0176332
-0.163130063721,-0.029
-0.163110063721,0.0176332
-0.163090063721,0.0176332
-0.163070063721,-0.029
-0.163050063721,-0.029
-0.163030063721,-0.029
-0.163010063721,-0.029
-0.162990063721,0.0176332
-0.162970063721,-0.029
-0.162950063721,-0.029
-0.162930063721,0.390698
-0.162910063721,-0.402065
-0.162890063721,-0.029
-0.162870063721,0.0176332
-0.162850063721,0.0176332
-0.162830063721,-0.029
-0.162810063721,0.0176332
-0.162790063721,-0.029
-0.162770063721,-0.029
-0.162750063721,0.0176332
-0.162730063721,0.0176332
-0.162710063721,-0.029
-0.162690063721,0.0176332
-0.162670063721,0.0176332
-0.162650063721,0.0176332
-0.162630063721,0.0176332
-0.162610063721,0.0176332
-0.162590063721,0.0176332
-0.162570063721,0.0176332
-0.162550063721,-0.029
-0.162530063721,0.0176332
-0.162510063721,0.0176332
-0.162490063721,-0.029
-0.162470063721,0.0176332
-0.162450063721,-0.029
-0.162430063721,0.0176332
-0.162410063721,-0.029
-0.162390063721,-0.029
-0.162370063721,-0.029
-0.162350063721,0.0176332
-0.162330063721,0.0176332
-0.162310063721,-0.029
-0.162290063721,-0.029
-0.162270063721,0.0176332
-0.162250063721,0.0176332
-0.162230063721,0.0176332
-0.162210063721,0.0176332
-0.162190063721,0.0176332
-0.162170063721,0.0176332
-0.162150063721,0.0176332
-0.162130063721,-0.029
-0.162110063721,-0.029
-0.162090063721,0.0176332
-0.162070063721,0.0176332
-0.162050063721,-0.029
-0.162030063721,-0.029
-0.162010063721,-0.029
-0.161990063721,-0.029
-0.161970063721,0.530598
-0.161950063721,0.110899
-0.161930063721,0.0642663
-0.161910063721,-0.029
-0.161890063721,0.0176332
-0.161870063721,-0.029
-0.161850063721,-0.029
-0.161830063721,0.0176332
-0.161810063721,0.0176332
-0.161790063721,0.0176332
-0.161770063721,0.0176332
-0.161750063721,0.0176332
-0.161730063721,0.0176332
-0.161710063721,0.0176332
-0.161690063721,0.0176332
-0.161670063721,0.0176332
-0.161650063721,0.0176332
-0.161630063721,0.0176332
-0.161610063721,0.0176332
-0.161590063721,0.0176332
-0.161570063721,-0.029
-0.161550063721,0.0176332
-0.161530063721,-0.029
-0.161510063721,-0.029
-0.161490063721,0.0176332
